postcode,ladcd,inferred_postcode_dist_m,price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
NW1 3SX,E09000007,32.37070971656944,10375.0,4,1,flat,51.53231740171674,-0.1427879067238912,2025-11-24,2025-12-24,True,0.092903
SM1 4AU,E09000029,20.43457613866576,900.0,1,1,room,51.36468242967245,-0.193060734746307,2025-11-24,2025-12-24,True,
E15 3PA,E09000025,9.30823921277409,900.0,1,1,flat,51.53823808930988,0.0002070392422192,2025-11-24,2025-12-24,True,
NW10 4DT,E09000005,33.21460825053915,900.0,1,2,flat,51.539223795265904,-0.2489221155856132,2025-11-24,2025-12-24,False,
TW5 0AQ,E09000018,28.01479328208654,900.0,1,1,room,51.48026214532374,-0.381549598561151,2025-11-24,2025-12-24,True,
SE4 2SU,E09000023,33.598021533818134,900.0,1,1,flat,51.46180096347607,-0.0354360340050377,2025-11-24,2025-12-24,False,
N4 4LX,E09000014,92.63073424429702,900.0,1,1,flat,51.57049406302251,-0.1051936938906752,2025-11-24,2025-12-24,True,
EC1V 3QU,E09000019,9.63102463927504,900.0,1,1,room,51.526515468631175,-0.0992919353612167,2025-11-24,2025-12-24,True,
N19 3DF,E09000019,53.01287726281311,900.0,1,3,room,51.56544814674868,-0.12808930228471,2025-11-24,2025-12-24,True,
SE25 6XR,E09000008,4.580336128008985,900.0,1,2,room,51.398154309872034,-0.0775396855575868,2025-11-24,2025-12-24,True,
SE8 5QS,E09000023,58.23767331970413,900.0,1,2,flat,51.48168371325052,-0.0289139109730848,2025-11-24,2025-12-24,True,
SE11 4ZB,E09000022,22.993012299786628,900.0,1,1,room,51.48949378329571,-0.1088360519187359,2025-11-24,2025-12-24,True,
E10 5DL,E09000031,12.385531837527969,900.0,1,1,room,51.568644051601424,-0.012851262455516,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,900.0,6,6,house,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,False,0.092903
E17 4QH,E09000031,17.969704158367772,900.0,1,2,room,51.58638759384058,-0.0201322231884057,2025-11-24,2025-12-24,True,
TW3 1DL,E09000018,28.75445270259639,900.0,1,1,room,51.4686805373599,-0.3633411942714819,2025-11-24,2025-12-24,True,
E14 4EF,E09000030,59.11071100952071,900.0,1,2,room,51.50765222613405,-0.0204553100880162,2025-11-24,2025-12-24,True,
SE13 6DA,E09000023,24.771751836093213,900.0,1,1,house,51.45937156448912,-0.0105273793969849,2025-11-24,2025-12-24,True,0.092903
SM4 5NL,E09000024,60.683052690217956,900.0,1,2,room,51.392992831818184,-0.2001930056818182,2025-11-24,2025-12-24,True,
SE16 2TL,E09000028,29.279139816040523,900.0,5,3,flat,51.4964575469427,-0.0554612970630717,2025-11-24,2025-12-24,True,
W13 0NL,E09000009,38.044740703999665,900.0,1,1,room,51.51306946386093,-0.3214335571820677,2025-11-24,2025-12-24,True,3.71612
N18 2UX,E09000010,22.30572361321808,900.0,1,4,room,51.613601097142855,-0.0645858114285714,2025-11-24,2025-12-24,True,
NW9 0SJ,E09000005,10.442144790672884,900.0,1,1,room,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,
CR0 5QG,E09000008,39.7314920498267,900.0,1,1,room,51.3732822131597,-0.0787609890335846,2025-11-24,2025-12-24,True,
SW7 5BD,E09000020,26.959162474718056,6478.0,2,2,flat,51.49650520565371,-0.1765137879858657,2025-11-24,2025-12-24,False,
